site,spp.pop,rep,tree,age,height,SI50
STEW,Fd_MICA,3,5,15,3.27,17.99
STEW,Fd_MICA,3,5,20,6.2,20.49
STEW,Fd_MICA,3,5,25,7.9,19.38
STEW,Fd_MICA,3,5,30,10.5,20.34
STEW,Fd_MICA,3,6,10,0.9,
STEW,Fd_MICA,3,6,15,2.49,14.78
STEW,Fd_MICA,3,6,20,3.7,13.76
STEW,Fd_MICA,3,6,25,5.7,14.87
STEW,Fd_MICA,3,6,30,8.4,16.83
STEW,Fd_MICA,3,7,10,1.45,18.13
STEW,Fd_MICA,3,7,15,1.96,12.5
STEW,Fd_MICA,3,7,20,3.5,13.18
STEW,Fd_MICA,3,7,25,5.8,15.09
STEW,Fd_MICA,3,7,30,8.3,16.66
STEW,Fd_MICA,3,8,10,1.45,18.13
STEW,Fd_MICA,3,8,15,2.73,15.78
STEW,Fd_MICA,3,8,20,5.5,18.65
STEW,Fd_MICA,3,8,25,9.1,21.83
STEW,Fd_MICA,3,8,30,12.1,22.97
STEW,Fd_MICA,3,9,10,1.57,19.43
STEW,Fd_MICA,3,9,15,3.63,19.45
STEW,Fd_MICA,3,9,20,6.9,22.37
STEW,Fd_MICA,3,9,25,9.9,23.4
STEW,Fd_MICA,3,9,30,12.8,24.15
STEW,Fd_MICA,3,10,10,1.4,17.68
STEW,Fd_MICA,3,10,15,3.55,19.14
STEW,Fd_MICA,3,10,20,6.4,21.05
STEW,Fd_MICA,3,10,25,9.4,22.4
STEW,Fd_MICA,3,10,30,12.7,23.96
STEW,Fd_MICA,3,10,10,1.94,22.55
STEW,Fd_MICA,3,10,15,4.52,22.95
STEW,Fd_MICA,3,10,20,7,22.59
STEW,Fd_MICA,3,10,25,9.9,23.4
STEW,Fd_MICA,3,10,30,12.8,24.15
STEW,Fd_MICA,3,9,10,,
STEW,Fd_MICA,3,9,15,,
STEW,Fd_MICA,3,9,20,,
STEW,Fd_MICA,3,9,25,,
STEW,Fd_MICA,3,9,30,,
STEW,Fd_MICA,3,8,10,0.87,
STEW,Fd_MICA,3,8,15,1.56,10.53
STEW,Fd_MICA,3,8,20,1.9,8.43
STEW,Fd_MICA,3,8,25,1,
STEW,Fd_MICA,3,8,30,,
STEW,Fd_MICA,3,7,10,,
STEW,Fd_MICA,3,7,15,,
STEW,Fd_MICA,3,7,20,,
STEW,Fd_MICA,3,7,25,,
STEW,Fd_MICA,3,7,30,,
STEW,Fd_MICA,3,6,10,2.01,23.12
STEW,Fd_MICA,3,6,15,4.28,22
STEW,Fd_MICA,3,6,20,7.5,23.91
STEW,Fd_MICA,3,6,25,8.8,21.21
STEW,Fd_MICA,3,6,30,11.5,21.99
STEW,Fd_MICA,3,5,10,0.96,
STEW,Fd_MICA,3,5,15,2.85,16.3
STEW,Fd_MICA,3,5,20,5.8,19.44
STEW,Fd_MICA,3,5,25,8.9,21.42
STEW,Fd_MICA,3,5,30,11.6,22.16
STEW,Fd_MICA,3,4,10,1.55,19.18
STEW,Fd_MICA,3,4,15,4.29,22.05
STEW,Fd_MICA,3,4,20,7.7,24.42
STEW,Fd_MICA,3,4,25,10.5,24.61
STEW,Fd_MICA,3,4,30,13.1,24.61
STEW,Fd_MICA,3,3,10,1.62,19.85
STEW,Fd_MICA,3,3,15,1.69,11.2
STEW,Fd_MICA,3,3,20,3.8,14.01
STEW,Fd_MICA,3,3,25,6.2,15.94
STEW,Fd_MICA,3,3,30,8.9,17.7
STEW,Fd_MICA,3,2,10,,
STEW,Fd_MICA,3,2,15,,
STEW,Fd_MICA,3,2,20,,
STEW,Fd_MICA,3,2,25,,
STEW,Fd_MICA,3,2,30,,
STEW,Fd_MICA,3,1,10,1.46,18.25
STEW,Fd_MICA,3,1,15,3.62,19.46
STEW,Fd_MICA,3,1,20,6,19.97
STEW,Fd_MICA,3,1,25,8,19.59
STEW,Fd_MICA,3,1,30,10.8,20.84
STEW,Fd_MICA,3,1,10,,
STEW,Fd_MICA,3,1,15,,
STEW,Fd_MICA,3,1,20,,
STEW,Fd_MICA,3,1,25,,
STEW,Fd_MICA,3,1,30,,
STEW,Fd_MICA,3,2,10,,
STEW,Fd_MICA,3,2,15,,
STEW,Fd_MICA,3,2,20,,
STEW,Fd_MICA,3,2,25,,
STEW,Fd_MICA,3,2,30,,
STEW,Fd_MICA,3,3,10,,
STEW,Fd_MICA,3,3,15,,
STEW,Fd_MICA,3,3,20,,
STEW,Fd_MICA,3,3,25,,
STEW,Fd_MICA,3,3,30,,
STEW,Fd_MICA,3,4,10,1.22,
STEW,Fd_MICA,3,4,15,2.14,13.24
STEW,Fd_MICA,3,4,20,4.2,15.16
STEW,Fd_MICA,3,4,25,6.8,17.16
STEW,Fd_MICA,3,4,30,8.9,17.7
STEW,Fd_MICA,3,5,10,1.66,20.13
STEW,Fd_MICA,3,5,15,3,16.88
STEW,Fd_MICA,3,5,20,5.1,17.57
STEW,Fd_MICA,3,5,25,7.8,19.2
STEW,Fd_MICA,3,5,30,11,21.18
STEW,Fd_MICA,3,6,10,,
STEW,Fd_MICA,3,6,15,,
STEW,Fd_MICA,3,6,20,,
STEW,Fd_MICA,3,6,25,,
STEW,Fd_MICA,3,6,30,,
STEW,Fd_MICA,3,7,10,,
STEW,Fd_MICA,3,7,15,,
STEW,Fd_MICA,3,7,20,,
STEW,Fd_MICA,3,7,25,,
STEW,Fd_MICA,3,7,30,,
STEW,Fd_MICA,3,8,10,,
STEW,Fd_MICA,3,8,15,,
STEW,Fd_MICA,3,8,20,,
STEW,Fd_MICA,3,8,25,,
STEW,Fd_MICA,3,8,30,,
STEW,Fd_MICA,3,9,10,,
STEW,Fd_MICA,3,9,15,,
STEW,Fd_MICA,3,9,20,,
STEW,Fd_MICA,3,9,25,,
STEW,Fd_MICA,3,9,30,,
STEW,Fd_MICA,3,10,10,0.8,
STEW,Fd_MICA,3,10,15,1.65,11.03
STEW,Fd_MICA,3,10,20,2.5,10.31
STEW,Fd_MICA,3,10,25,3.5,10.23
STEW,Fd_MICA,3,10,30,5,11.05
STEW,Fd_MICA,3,10,10,0.46,
STEW,Fd_MICA,3,10,15,1.71,11.33
STEW,Fd_MICA,3,10,20,3,11.77
STEW,Fd_MICA,3,10,25,5.6,14.68
STEW,Fd_MICA,3,10,30,7.8,15.84
STEW,Fd_MICA,3,9,10,,
STEW,Fd_MICA,3,9,15,,
STEW,Fd_MICA,3,9,20,,
STEW,Fd_MICA,3,9,25,,
STEW,Fd_MICA,3,9,30,,
STEW,Fd_MICA,3,8,10,0.63,
STEW,Fd_MICA,3,8,15,0.85,
STEW,Fd_MICA,3,8,20,1.5,7.03
STEW,Fd_MICA,3,8,25,3.6,10.43
STEW,Fd_MICA,3,8,30,5.5,11.92
STEW,Fd_MICA,3,7,10,0.99,
STEW,Fd_MICA,3,7,15,1.7,11.26
STEW,Fd_MICA,3,7,20,4,14.56
STEW,Fd_MICA,3,7,25,6.9,17.36
STEW,Fd_MICA,3,7,30,8.5,17
STEW,Fd_MICA,3,6,10,1.82,21.61
STEW,Fd_MICA,3,6,15,4.45,22.67
STEW,Fd_MICA,3,6,20,8.2,25.72
STEW,Fd_MICA,3,6,25,12.1,27.79
STEW,Fd_MICA,3,6,30,15.8,29.04
STEW,Fd_MICA,3,5,10,0.83,
STEW,Fd_MICA,3,5,15,1.85,11.91
STEW,Fd_MICA,3,5,20,3.6,13.5
STEW,Fd_MICA,3,5,25,5.2,13.85
STEW,Fd_MICA,3,5,30,6.4,13.45
STEW,Fd_MICA,3,4,10,0.9,
STEW,Fd_MICA,3,4,15,2.48,14.73
STEW,Fd_MICA,3,4,20,5.5,18.65
STEW,Fd_MICA,3,4,25,7.5,18.57
STEW,Fd_MICA,3,4,30,9.5,18.67
STEW,Fd_MICA,3,3,10,1.4,17.68
STEW,Fd_MICA,3,3,15,3.77,20.03
STEW,Fd_MICA,3,3,20,7.4,23.65
STEW,Fd_MICA,3,3,25,10.5,24.61
STEW,Fd_MICA,3,3,30,13.5,25.29
STEW,Fd_MICA,3,2,10,1.96,22.79
STEW,Fd_MICA,3,2,15,3.94,20.69
STEW,Fd_MICA,3,2,20,7,22.59
STEW,Fd_MICA,3,2,25,10.6,24.8
STEW,Fd_MICA,3,2,30,13.5,25.29
STEW,Fd_MICA,3,1,10,1.65,20.01
STEW,Fd_MICA,3,1,15,2.9,16.49
STEW,Fd_MICA,3,1,20,5.6,18.9
STEW,Fd_MICA,3,1,25,9.2,21.99
STEW,Fd_MICA,3,1,30,12.3,23.3
STEW,Fd_MR,3,1,10,,
STEW,Fd_MR,3,1,15,,
STEW,Fd_MR,3,1,20,,
STEW,Fd_MR,3,1,25,,
STEW,Fd_MR,3,1,30,,
STEW,Fd_MR,3,2,10,1.41,17.8
STEW,Fd_MR,3,2,15,3.09,17.28
STEW,Fd_MR,3,2,20,6.5,21.28
STEW,Fd_MR,3,2,25,10.2,24.03
STEW,Fd_MR,3,2,30,13.4,25.13
STEW,Fd_MR,3,3,10,2.11,24
STEW,Fd_MR,3,3,15,4.83,24.15
STEW,Fd_MR,3,3,20,7.5,23.91
STEW,Fd_MR,3,3,25,11.5,26.59
STEW,Fd_MR,3,3,30,15.6,28.7
STEW,Fd_MR,3,4,10,,
STEW,Fd_MR,3,4,15,,
STEW,Fd_MR,3,4,20,,
STEW,Fd_MR,3,4,25,,
STEW,Fd_MR,3,4,30,,
STEW,Fd_MR,3,5,10,2.05,23.45
STEW,Fd_MR,3,5,15,4.95,24.6
STEW,Fd_MR,3,5,20,8.8,27.26
STEW,Fd_MR,3,5,25,11.7,26.99
STEW,Fd_MR,3,5,30,15.9,29.19
STEW,Fd_MR,3,6,10,0.8,
STEW,Fd_MR,3,6,15,1.66,11
STEW,Fd_MR,3,6,20,4.4,15.68
STEW,Fd_MR,3,6,25,6.5,16.55
STEW,Fd_MR,3,6,30,8.6,17.17
STEW,Fd_MR,3,7,10,1,
STEW,Fd_MR,3,7,15,3.02,16.99
STEW,Fd_MR,3,7,20,5.4,18.39
STEW,Fd_MR,3,7,25,8.4,20.41
STEW,Fd_MR,3,7,30,11.1,21.33
STEW,Fd_MR,3,8,10,1.1,
STEW,Fd_MR,3,8,15,2.67,15.52
STEW,Fd_MR,3,8,20,5.1,17.57
STEW,Fd_MR,3,8,25,7.7,18.98
STEW,Fd_MR,3,8,30,10.3,20
STEW,Fd_MR,3,9,10,0.8,
STEW,Fd_MR,3,9,15,1.57,10.6
STEW,Fd_MR,3,9,20,3.5,13.18
STEW,Fd_MR,3,9,25,5.8,15.09
STEW,Fd_MR,3,9,30,7.8,15.84
STEW,Fd_MR,3,10,10,1.26,
STEW,Fd_MR,3,10,15,2.54,15
STEW,Fd_MR,3,10,20,5,17.3
STEW,Fd_MR,3,10,25,6.7,16.96
STEW,Fd_MR,3,10,30,9.6,18.86
STEW,Fd_MR,3,10,10,1.32,16.83
STEW,Fd_MR,3,10,15,2.46,14.68
STEW,Fd_MR,3,10,20,5.2,17.88
STEW,Fd_MR,3,10,25,7.4,18.38
STEW,Fd_MR,3,10,30,9.8,19.18
STEW,Fd_MR,3,9,10,0.78,
STEW,Fd_MR,3,9,15,1.12,
STEW,Fd_MR,3,9,20,2.5,10.31
STEW,Fd_MR,3,9,25,4,11.31
STEW,Fd_MR,3,9,30,5,11.05
STEW,Fd_MR,3,8,10,1.01,
STEW,Fd_MR,3,8,15,2.21,13.54
STEW,Fd_MR,3,8,20,4.7,16.52
STEW,Fd_MR,3,8,25,6.9,17.36
STEW,Fd_MR,3,8,30,10.5,20.34
STEW,Fd_MR,3,7,10,1.37,17.47
STEW,Fd_MR,3,7,15,3.93,20.63
STEW,Fd_MR,3,7,20,7.2,23.12
STEW,Fd_MR,3,7,25,10.1,23.83
STEW,Fd_MR,3,7,30,13.5,25.29
STEW,Fd_MR,3,6,10,1.13,
STEW,Fd_MR,3,6,15,3.47,18.81
STEW,Fd_MR,3,6,20,6.6,21.55
STEW,Fd_MR,3,6,25,10.2,24.03
STEW,Fd_MR,3,6,30,13,24.48
STEW,Fd_MR,3,5,10,,
STEW,Fd_MR,3,5,15,,
STEW,Fd_MR,3,5,20,,
STEW,Fd_MR,3,5,25,,
STEW,Fd_MR,3,5,30,,
STEW,Fd_MR,3,4,10,1.72,20.64
STEW,Fd_MR,3,4,15,4.48,22.82
STEW,Fd_MR,3,4,20,7.1,22.85
STEW,Fd_MR,3,4,25,11.3,26.2
STEW,Fd_MR,3,4,30,14.8,27.4
STEW,Fd_MR,3,3,10,1.05,
STEW,Fd_MR,3,3,15,2.76,15.96
STEW,Fd_MR,3,3,20,5.5,18.65
STEW,Fd_MR,3,3,25,7.8,19.2
STEW,Fd_MR,3,3,30,10,19.51
STEW,Fd_MR,3,2,10,1.76,21.01
STEW,Fd_MR,3,2,15,4.31,22.16
STEW,Fd_MR,3,2,20,7.2,23.12
STEW,Fd_MR,3,2,25,10.5,24.61
STEW,Fd_MR,3,2,30,13.9,25.93
STEW,Fd_MR,3,1,10,1.54,19.06
STEW,Fd_MR,3,1,15,3.25,17.98
STEW,Fd_MR,3,1,20,6.3,20.77
STEW,Fd_MR,3,1,25,9.1,21.83
STEW,Fd_MR,3,1,30,13,24.48
STEW,Fd_MR,3,1,10,1.61,19.72
STEW,Fd_MR,3,1,15,2.81,16.16
STEW,Fd_MR,3,1,20,5.3,18.14
STEW,Fd_MR,3,1,25,8.1,19.81
STEW,Fd_MR,3,1,30,10.4,20.19
STEW,Fd_MR,3,2,10,2.04,23.33
STEW,Fd_MR,3,2,15,3.81,20.18
STEW,Fd_MR,3,2,20,7.4,23.65
STEW,Fd_MR,3,2,25,11.5,26.59
STEW,Fd_MR,3,2,30,15,27.74
STEW,Fd_MR,3,3,10,,
STEW,Fd_MR,3,3,15,,
STEW,Fd_MR,3,3,20,,
STEW,Fd_MR,3,3,25,,
STEW,Fd_MR,3,3,30,,
STEW,Fd_MR,3,4,10,1.94,22.55
STEW,Fd_MR,3,4,15,4.46,22.72
STEW,Fd_MR,3,4,20,7.5,23.91
STEW,Fd_MR,3,4,25,11,25.61
STEW,Fd_MR,3,4,30,15.2,28.05
STEW,Fd_MR,3,5,10,2.45,26.64
STEW,Fd_MR,3,5,15,4.91,24.47
STEW,Fd_MR,3,5,20,8.3,26
STEW,Fd_MR,3,5,25,11.2,25.99
STEW,Fd_MR,3,5,30,14.8,27.4
STEW,Fd_MR,3,6,10,,
STEW,Fd_MR,3,6,15,,
STEW,Fd_MR,3,6,20,,
STEW,Fd_MR,3,6,25,,
STEW,Fd_MR,3,6,30,,
STEW,Fd_MR,3,7,10,1.52,18.81
STEW,Fd_MR,3,7,15,3.8,20.13
STEW,Fd_MR,3,7,20,7.2,23.12
STEW,Fd_MR,3,7,25,9.9,23.4
STEW,Fd_MR,3,7,30,12.9,24.29
STEW,Fd_MR,3,8,10,2.05,23.45
STEW,Fd_MR,3,8,15,5.67,27.38
STEW,Fd_MR,3,8,20,9,27.77
STEW,Fd_MR,3,8,25,11.7,26.99
STEW,Fd_MR,3,8,30,14.7,27.25
STEW,Fd_MR,3,9,10,1.48,18.5
STEW,Fd_MR,3,9,15,2.51,14.9
STEW,Fd_MR,3,9,20,5,17.3
STEW,Fd_MR,3,9,25,6.5,16.55
STEW,Fd_MR,3,9,30,8.4,16.83
STEW,Fd_MR,3,10,10,0.58,
STEW,Fd_MR,3,10,15,1.7,11.26
STEW,Fd_MR,3,10,20,3.3,12.63
STEW,Fd_MR,3,10,25,4.8,13.01
STEW,Fd_MR,3,10,30,5.4,11.75
STEW,Fd_MR,3,10,10,0.81,
STEW,Fd_MR,3,10,15,2.38,14.28
STEW,Fd_MR,3,10,20,5.5,18.65
STEW,Fd_MR,3,10,25,8.7,21
STEW,Fd_MR,3,10,30,12.1,22.97
STEW,Fd_MR,3,9,10,,
STEW,Fd_MR,3,9,15,,
STEW,Fd_MR,3,9,20,,
STEW,Fd_MR,3,9,25,,
STEW,Fd_MR,3,9,30,,
STEW,Fd_MR,3,8,10,2.15,24.19
STEW,Fd_MR,3,8,15,5.36,26.21
STEW,Fd_MR,3,8,20,8.9,27.53
STEW,Fd_MR,3,8,25,12.5,28.56
STEW,Fd_MR,3,8,30,15.9,29.19
STEW,Fd_MR,3,7,10,1.9,22.21
STEW,Fd_MR,3,7,15,3.59,19.3
STEW,Fd_MR,3,7,20,6.5,21.28
STEW,Fd_MR,3,7,25,9.8,23.2
STEW,Fd_MR,3,7,30,11.5,21.99
STEW,Fd_MR,3,6,10,1.55,19.18
STEW,Fd_MR,3,6,15,3.62,19.46
STEW,Fd_MR,3,6,20,6.3,20.77
STEW,Fd_MR,3,6,25,9.3,22.2
STEW,Fd_MR,3,6,30,12.5,23.63
STEW,Fd_MR,3,5,10,,
STEW,Fd_MR,3,5,15,,
STEW,Fd_MR,3,5,20,,
STEW,Fd_MR,3,5,25,,
STEW,Fd_MR,3,5,30,,
STEW,Fd_MR,3,4,10,,
STEW,Fd_MR,3,4,15,,
STEW,Fd_MR,3,4,20,,
STEW,Fd_MR,3,4,25,,
STEW,Fd_MR,3,4,30,,
STEW,Fd_MR,3,3,10,2.19,24.64
STEW,Fd_MR,3,3,15,4.35,22.29
STEW,Fd_MR,3,3,20,7.4,23.65
STEW,Fd_MR,3,3,25,10.8,25.19
STEW,Fd_MR,3,3,30,14,26.09
STEW,Fd_MR,3,2,10,,
STEW,Fd_MR,3,2,15,,
STEW,Fd_MR,3,2,20,,
STEW,Fd_MR,3,2,25,,
STEW,Fd_MR,3,2,30,,
STEW,Fd_MR,3,1,10,,
STEW,Fd_MR,3,1,15,,
STEW,Fd_MR,3,1,20,,
STEW,Fd_MR,3,1,25,,
STEW,Fd_MR,3,1,30,,
STEW,Fd_MR,3,1,10,1.73,20.76
STEW,Fd_MR,3,1,15,2.12,13.18
STEW,Fd_MR,3,1,20,4.1,14.86
STEW,Fd_MR,3,1,25,6.2,15.94
STEW,Fd_MR,3,1,30,8.6,17.17
STEW,Fd_MR,3,2,10,1.65,20.01
STEW,Fd_MR,3,2,15,3.69,19.72
STEW,Fd_MR,3,2,20,5.6,18.9
STEW,Fd_MR,3,2,25,8.7,21
STEW,Fd_MR,3,2,30,11.7,22.33
STEW,Fd_MR,3,3,10,1.25,
STEW,Fd_MR,3,3,15,3.17,17.63
STEW,Fd_MR,3,3,20,5.6,18.9
STEW,Fd_MR,3,3,25,8.6,20.79
STEW,Fd_MR,3,3,30,11.9,22.64
STEW,Fd_MR,3,4,10,1.07,
STEW,Fd_MR,3,4,15,2.62,15.31
STEW,Fd_MR,3,4,20,5.1,17.57
STEW,Fd_MR,3,4,25,7.9,19.38
STEW,Fd_MR,3,4,30,10.1,19.69
STEW,Fd_MR,3,5,10,2.02,23.23
STEW,Fd_MR,3,5,15,4.13,21.42
STEW,Fd_MR,3,5,20,7.2,23.12
STEW,Fd_MR,3,5,25,10.4,24.42
STEW,Fd_MR,3,5,30,13.3,24.96
STEW,Fd_MR,3,6,10,1.57,19.43
STEW,Fd_MR,3,6,15,3.88,20.49
STEW,Fd_MR,3,6,20,5.8,19.44
STEW,Fd_MR,3,6,25,7.9,19.38
STEW,Fd_MR,3,6,30,10.1,19.69
STEW,Fd_MR,3,7,10,2.81,29.33
STEW,Fd_MR,3,7,15,4.73,23.8
STEW,Fd_MR,3,7,20,7.1,22.85
STEW,Fd_MR,3,7,25,9.5,22.6
STEW,Fd_MR,3,7,30,12.3,23.3
STEW,Fd_MR,3,8,10,1.41,17.8
STEW,Fd_MR,3,8,15,2.41,14.46
STEW,Fd_MR,3,8,20,3.6,13.5
STEW,Fd_MR,3,8,25,4.9,13.21
STEW,Fd_MR,3,8,30,6.3,13.29
STEW,Fd_MR,3,9,10,1.24,
STEW,Fd_MR,3,9,15,1.66,11
STEW,Fd_MR,3,9,20,3,11.77
STEW,Fd_MR,3,9,25,4.7,12.78
STEW,Fd_MR,3,9,30,6.2,13.13
STEW,Fd_MR,3,10,10,1.05,
STEW,Fd_MR,3,10,15,2.4,14.4
STEW,Fd_MR,3,10,20,3.4,12.91
STEW,Fd_MR,3,10,25,5.2,13.85
STEW,Fd_MR,3,10,30,7,14.49
STEW,Fd_MR,3,10,10,2.32,25.67
STEW,Fd_MR,3,10,15,4.41,22.53
STEW,Fd_MR,3,10,20,7.9,24.93
STEW,Fd_MR,3,10,25,11.2,25.99
STEW,Fd_MR,3,10,30,13.9,25.93
STEW,Fd_MR,3,9,10,,
STEW,Fd_MR,3,9,15,,
STEW,Fd_MR,3,9,20,,
STEW,Fd_MR,3,9,25,,
STEW,Fd_MR,3,9,30,,
STEW,Fd_MR,3,8,10,,
STEW,Fd_MR,3,8,15,,
STEW,Fd_MR,3,8,20,,
STEW,Fd_MR,3,8,25,,
STEW,Fd_MR,3,8,30,,
STEW,Fd_MR,3,7,10,,
STEW,Fd_MR,3,7,15,,
STEW,Fd_MR,3,7,20,,
STEW,Fd_MR,3,7,25,,
STEW,Fd_MR,3,7,30,,
STEW,Fd_MR,3,6,10,2.14,24.21
STEW,Fd_MR,3,6,15,4.43,22.63
STEW,Fd_MR,3,6,20,8.9,27.53
STEW,Fd_MR,3,6,25,12.4,28.38
STEW,Fd_MR,3,6,30,16.1,29.53
STEW,Fd_MR,3,5,10,1.85,21.74
STEW,Fd_MR,3,5,15,2.88,16.38
STEW,Fd_MR,3,5,20,5.6,18.9
STEW,Fd_MR,3,5,25,8.2,19.99
STEW,Fd_MR,3,5,30,11.3,21.67
STEW,Fd_MR,3,4,10,1.62,19.85
STEW,Fd_MR,3,4,15,3.15,17.52
STEW,Fd_MR,3,4,20,6,19.97
STEW,Fd_MR,3,4,25,9,21.62
STEW,Fd_MR,3,4,30,12.1,22.97
STEW,Fd_MR,3,3,10,,
STEW,Fd_MR,3,3,15,,
STEW,Fd_MR,3,3,20,,
STEW,Fd_MR,3,3,25,,
STEW,Fd_MR,3,3,30,,
STEW,Fd_MR,3,2,10,0.92,
STEW,Fd_MR,3,2,15,2.6,15.28
STEW,Fd_MR,3,2,20,5.1,17.57
STEW,Fd_MR,3,2,25,8,19.59
STEW,Fd_MR,3,2,30,11.3,21.67
STEW,Fd_MR,3,1,10,0.9,
STEW,Fd_MR,3,1,15,2.16,13.37
STEW,Fd_MR,3,1,20,4.6,16.24
STEW,Fd_MR,3,1,25,7.5,18.57
STEW,Fd_MR,3,1,30,11,21.18
STEW,Fd_MR,3,1,10,,
STEW,Fd_MR,3,1,15,,
STEW,Fd_MR,3,1,20,,
STEW,Fd_MR,3,1,25,,
STEW,Fd_MR,3,1,30,,
STEW,Fd_MR,3,2,10,,
STEW,Fd_MR,3,2,15,,
STEW,Fd_MR,3,2,20,,
STEW,Fd_MR,3,2,25,,
STEW,Fd_MR,3,2,30,,
STEW,Fd_MR,3,3,10,,
STEW,Fd_MR,3,3,15,,
STEW,Fd_MR,3,3,20,,
STEW,Fd_MR,3,3,25,,
STEW,Fd_MR,3,3,30,,
STEW,Fd_MR,3,4,10,1.99,22.89
STEW,Fd_MR,3,4,15,4.81,24.05
STEW,Fd_MR,3,4,20,7.7,24.42
STEW,Fd_MR,3,4,25,11.2,25.99
STEW,Fd_MR,3,4,30,14.4,26.75
STEW,Fd_MR,3,5,10,,
STEW,Fd_MR,3,5,15,,
STEW,Fd_MR,3,5,20,,
STEW,Fd_MR,3,5,25,,
STEW,Fd_MR,3,5,30,,
STEW,Fd_MR,3,6,10,1.03,
STEW,Fd_MR,3,6,15,3.28,18.04
STEW,Fd_MR,3,6,20,6.5,21.28
STEW,Fd_MR,3,6,25,10.2,24.03
STEW,Fd_MR,3,6,30,13.9,25.93
STEW,Fd_MR,3,7,10,0.82,
STEW,Fd_MR,3,7,15,2.45,14.62
STEW,Fd_MR,3,7,20,4.3,15.42
STEW,Fd_MR,3,7,25,6.2,15.94
STEW,Fd_MR,3,7,30,8.8,17.5
STEW,Fd_MR,3,8,10,,
STEW,Fd_MR,3,8,15,,
STEW,Fd_MR,3,8,20,,
STEW,Fd_MR,3,8,25,,
STEW,Fd_MR,3,8,30,,
STEW,Fd_MR,3,9,10,,
STEW,Fd_MR,3,9,15,,
STEW,Fd_MR,3,9,20,,
STEW,Fd_MR,3,9,25,,
STEW,Fd_MR,3,9,30,,
STEW,Fd_MR,3,10,10,2.15,24.19
STEW,Fd_MR,3,10,15,5.42,26.42
STEW,Fd_MR,3,10,20,9.2,28.28
STEW,Fd_MR,3,10,25,12.4,28.38
STEW,Fd_MR,3,10,30,15.6,28.7
STEW,Fd_MR,3,10,10,1.68,20.37
STEW,Fd_MR,3,10,15,3.69,19.72
STEW,Fd_MR,3,10,20,6.6,21.55
STEW,Fd_MR,3,10,25,9.2,21.99
STEW,Fd_MR,3,10,30,11.8,22.49
STEW,Fd_MR,3,9,10,,
STEW,Fd_MR,3,9,15,,
STEW,Fd_MR,3,9,20,,
STEW,Fd_MR,3,9,25,,
STEW,Fd_MR,3,9,30,,
STEW,Fd_MR,3,8,10,,
STEW,Fd_MR,3,8,15,,
STEW,Fd_MR,3,8,20,,
STEW,Fd_MR,3,8,25,,
STEW,Fd_MR,3,8,30,,
STEW,Fd_MR,3,7,10,,
STEW,Fd_MR,3,7,15,,
STEW,Fd_MR,3,7,20,,
STEW,Fd_MR,3,7,25,,
STEW,Fd_MR,3,7,30,,
STEW,Fd_MR,3,6,10,,
STEW,Fd_MR,3,6,15,,
STEW,Fd_MR,3,6,20,,
STEW,Fd_MR,3,6,25,,
STEW,Fd_MR,3,6,30,,
STEW,Fd_MR,3,5,10,0.48,
STEW,Fd_MR,3,5,15,1.21,
STEW,Fd_MR,3,5,20,2.4,10.01
STEW,Fd_MR,3,5,25,4.3,11.96
STEW,Fd_MR,3,5,30,6.1,12.96
STEW,Fd_MR,3,4,10,,
STEW,Fd_MR,3,4,15,,
STEW,Fd_MR,3,4,20,,
STEW,Fd_MR,3,4,25,,
STEW,Fd_MR,3,4,30,,
STEW,Fd_MR,3,3,10,1.3,16.58
STEW,Fd_MR,3,3,15,1.8,11.7
STEW,Fd_MR,3,3,20,3.2,12.35
STEW,Fd_MR,3,3,25,4.6,12.58
STEW,Fd_MR,3,3,30,6.1,12.96
STEW,Fd_MR,3,2,10,,
STEW,Fd_MR,3,2,15,,
STEW,Fd_MR,3,2,20,,
STEW,Fd_MR,3,2,25,,
STEW,Fd_MR,3,2,30,,
STEW,Fd_MR,3,1,10,,
STEW,Fd_MR,3,1,15,,
STEW,Fd_MR,3,1,20,,
STEW,Fd_MR,3,1,25,,
STEW,Fd_MR,3,1,30,,
STEW,Fd_MR,3,1,10,1.25,
STEW,Fd_MR,3,1,15,2.69,15.64
STEW,Fd_MR,3,1,20,3.7,13.76
STEW,Fd_MR,3,1,25,5.9,15.3
STEW,Fd_MR,3,1,30,8.5,17
STEW,Fd_MR,3,2,10,,
STEW,Fd_MR,3,2,15,0.68,
STEW,Fd_MR,3,2,20,,
STEW,Fd_MR,3,2,25,,
STEW,Fd_MR,3,2,30,,
STEW,Fd_MR,3,3,10,0.73,
STEW,Fd_MR,3,3,15,1.91,12.24
STEW,Fd_MR,3,3,20,3.8,14.01
STEW,Fd_MR,3,3,25,5.7,14.87
STEW,Fd_MR,3,3,30,8.8,17.5
STEW,Fd_MR,3,4,10,1.08,
STEW,Fd_MR,3,4,15,2.44,14.56
STEW,Fd_MR,3,4,20,5.5,18.65
STEW,Fd_MR,3,4,25,8,19.59
STEW,Fd_MR,3,4,30,10.7,20.67
STEW,Fd_MR,3,5,10,1.27,
STEW,Fd_MR,3,5,15,3.62,19.46
STEW,Fd_MR,3,5,20,6.9,22.37
STEW,Fd_MR,3,5,25,10.4,24.42
STEW,Fd_MR,3,5,30,13,24.48
STEW,Fd_MR,3,6,10,1.07,
STEW,Fd_MR,3,6,15,1.78,11.63
