Trial_ID,Trial_Name,SppComposition_Label,PlantingYear,Project_Name,EP,Trial_Type,Latitude,Longitude,Elevation,Slope,Aspect,BGCv12,BGC,SS_NoSpace,SMR,SNR,SiteSoilFactor1,SiteSoilFactor2,SiteSoilFactor3,SitePrep,PlantingDate,PlantingSeason,Comments_Site,SppVar,Seedlots,Seed_Class,StockType,Num_Planted,Planting_Comments,Assessor_Qual,Qual_Date,Qualitative_Vigour,Vigour_Variability,Best_Height_Offsite,Survival_est,Damage_Comments,SiteIndex,SiteIndex_Method,Local_Spp1,Best_Height_Local1,Local_Spp2,Best_Height_Local2,Local_Spp3,Best_Height_Local3
1709214,"",S-Sx82Pli11Fdi7-1-0.1-18/H-1200(19),2019,RESULTS,"",Operational,55.14630275,-122.8315413,,,,SBSwk2,SBSwk2,SBSwk2/01,"",,,,,,2019-07-18,7,"",FDI,63645,A,CTAIN,5040,,,,,,,,,18,,,,,,,
1694780,"",S-Sx69Pli28Fdi3-1-0.1-17/H-1145(19),2019,RESULTS,"",Operational,53.99199536,-124.6394849,,,,SBSdk,SBSdk,SBSdk/06,"",,,,,,2019-05-12,5,"",FDI,63645,A,CTAIN,2180,,,,,,,,,17,,,,,,,
1709920,"",S-Sx93Fdi7-1-0.1-18/E-1347(19),2019,RESULTS,"",Operational,54.46805403,-126.1214898,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2019-06-18,6,"",FDI,53614,B,CTAIN,2940,,,,,,,,,18,,,,,,,
1710073,"",S-Sx69Pli26Fdi3Lw2-1-0.2-19/E-1382(19),2019,RESULTS,"",Operational,53.84961505,-126.012999,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2019-05-17,5,"",FDI,53614,B,CTAIN,780,,,,,,,,,19,,,,,,,
1710073,"",S-Sx69Pli26Fdi3Lw2-1-0.2-19/E-1382(19),2019,RESULTS,"",Operational,53.84961505,-126.012999,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2019-05-17,5,"",LW,63571,A,CTAIN,810,,,,,,,,,19,,,,,,,
1700422,"",S-Sx69Pli17Fdi9Lw5-1-0.2-18/E-1367(19),2019,RESULTS,"",Operational,53.86715125,-125.7488338,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2019-05-19,5,"",FDI,53614,B,CTAIN,37140,,,,,,,,,18,,,,,,,
1700422,"",S-Sx69Pli17Fdi9Lw5-1-0.2-18/E-1367(19),2019,RESULTS,"",Operational,53.86715125,-125.7488338,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2019-05-19,5,"",LW,63571,A,CTAIN,27560,,,,,,,,,18,,,,,,,
1700422,"",S-Sx69Pli17Fdi9Lw5-1-0.2-18/E-1367(19),2019,RESULTS,"",Operational,53.86715125,-125.7488338,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2019-05-19,5,"",PY,44767,B,CTAIN,4680,,,,,,,,,18,,,,,,,
1683698,"",S-Lw30Pli28Sx22Fdi20-1-0.2-21/E-1133(19),2019,RESULTS,"",Operational,53.25689076,-122.9549056,,,,SBSdw1,SBSdw1,SBSdw1/01,"",,,,,,2019-05-09,5,"",LW,63571,A,CTAIN,2400,,,,,,,,,21,,,,,,,
1710242,"",S-Sx68Pli16Lw10Fdi6-1-0.2-19/E-1325(19),2019,RESULTS,"",Operational,53.82251115,-125.6801881,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2019-05-15,5,"",PY,44767,B,CTAIN,15480,,,,,,,,,19,,,,,,,
1710242,"",S-Sx68Pli16Lw10Fdi6-1-0.2-19/E-1325(19),2019,RESULTS,"",Operational,53.82251115,-125.6801881,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2019-05-15,5,"",FDI,53614,B,CTAIN,22710,,,,,,,,,19,,,,,,,
1710242,"",S-Sx68Pli16Lw10Fdi6-1-0.2-19/E-1325(19),2019,RESULTS,"",Operational,53.82251115,-125.6801881,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2019-05-15,5,"",LW,63571,A,CTAIN,25570,,,,,,,,,19,,,,,,,
1686291,"",S-Sx75Pli16Lw8Fdi1-1-0.2-18/E-1369(19),2019,RESULTS,"",Operational,53.83959375,-126.1083679,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2019-05-17,5,"",FDI,53614,B,CTAIN,2320,,,,,,,,,18,,,,,,,
1686291,"",S-Sx75Pli16Lw8Fdi1-1-0.2-18/E-1369(19),2019,RESULTS,"",Operational,53.83959375,-126.1083679,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2019-05-17,5,"",LW,63571,A,CTAIN,16770,,,,,,,,,18,,,,,,,
1680337,"",S-Pli47Lw32Sx21-1-0.2-20/E-1200(19),2019,RESULTS,"",Operational,53.30569174,-123.8580346,,,,SBPSdc,SBPSdc,SBPSdc/01,"",,,,,,2019-05-21,5,"",LW,63571,A,CTAIN,1440,,,,,,,,,20,,,,,,,
1703095,"",S-Sx70Fdi13Pli12Lw5-1-0.2-19/E-1363(19),2019,RESULTS,"",Operational,53.89822396,-125.37622,,,,ESSFmv1,ESSFmv1,SBSmc2/01,"",,,,,,2019-06-18,6,"",FDI,53614,B,CTAIN,11300,,,,,,,,,19,,,,,,,
1703095,"",S-Sx70Fdi13Pli12Lw5-1-0.2-19/E-1363(19),2019,RESULTS,"",Operational,53.89822396,-125.37622,,,,ESSFmv1,ESSFmv1,SBSmc2/01,"",,,,,,2019-06-18,6,"",LW,63571,A,CTAIN,5210,,,,,,,,,19,,,,,,,
1699738,"",S-Sx74Pli13Lw9Fdi4-1-0.2-18/E-1333(19),2019,RESULTS,"",Operational,53.86028761,-125.7839255,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2019-05-13,5,"",LW,63571,A,CTAIN,3770,,,,,,,,,18,,,,,,,
1699738,"",S-Sx74Pli13Lw9Fdi4-1-0.2-18/E-1333(19),2019,RESULTS,"",Operational,53.86028761,-125.7839255,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2019-05-13,5,"",FDI,53614,B,CTAIN,3740,,,,,,,,,18,,,,,,,
1667503,"",S-Sx54Pli46-1-0.2-22/E-1189(19),2018,RESULTS,"",Operational,53.36662178,-123.8548906,,,,SBPSdc,SBPSdc,SBPSmk/01,"",,,,,,2018-05-14,5,"",FDI,53654,B,CTAIN,1430,,,,,,,,,22,,,,,,,
1667503,"",S-Sx54Pli46-1-0.2-22/E-1189(19),2018,RESULTS,"",Operational,53.36662178,-123.8548906,,,,SBPSdc,SBPSdc,SBPSmk/01,"",,,,,,2018-05-14,5,"",LW,63571,A,CTAIN,4410,,,,,,,,,22,,,,,,,
1696451,"",S-Pli66Sx27Fdi7-1-0.1-16/H-1226(19),2019,RESULTS,"",Operational,54.25078867,-125.1597771,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2019-05-11,5,"",FDI,63645,A,CTAIN,3090,,,,,,,,,16,,,,,,,
1696689,"",S-Pli52Sx48-1-0.1-16/H-1220(19),2019,RESULTS,"",Operational,54.24229065,-125.1930052,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2019-05-07,5,"",FDI,63645,A,CTAIN,720,,,,,,,,,16,,,,,,,
1697062,"",S-Pli51Sx31Fdi13Lw5-1-0.1-17/H-1137(19),2019,RESULTS,"",Operational,53.99660463,-124.3932733,,,,SBSdw3,SBSdw3,SBSdw3/01,"",,,,,,2019-05-19,5,"",LW,63669,A,CTAIN,6144,,,,,,,,,17,,,,,,,
1711778,"",S-Pli48Sx44Fdi8-1-0.1-19/E-1200(19),2019,RESULTS,"",Operational,54.08665378,-124.0128317,,,,SBSdk,SBSdk,SBSdw3/01,"",,,,,,2019-06-03,6,"",FDI,63645,A,CTAIN,2670,,,,,,,,,19,,,,,,,
1681402,"",S-Pli70Sx24Fdi6-1-0.1-15/H-1200(19),2019,RESULTS,"",Operational,53.82861931,-124.8287712,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2019-05-09,5,"",FDI,63645,A,CTAIN,2120,,,,,,,,,15,,,,,,,
1683320,"",S-Sx50Pli34Fdi10Lw6-1-0.1-14/H-1320(18),2018,RESULTS,"",Operational,55.42043002,-126.4843671,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2018-06-15,6,"",LW,63669,A,CTAIN,1830,,,,,,,,,14,,,,,,,
1683320,"",S-Sx50Pli34Fdi10Lw6-1-0.1-14/H-1320(18),2018,RESULTS,"",Operational,55.42043002,-126.4843671,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2018-06-15,6,"",FDI,48678,B,CTAIN,1845,,,,,,,,,14,,,,,,,
1712147,"",S-Sx53Pli35Lw6Fdi6-1-0.1-18/H-1300(18),2018,RESULTS,"",Operational,55.21464436,-126.5434053,,,,SBSmc2,SBSmc2,SBSmc2/05,"",,,,,,2018-06-07,6,"",LW,63669,A,CTAIN,1470,,,,,,,,,18,,,,,,,
1712147,"",S-Sx53Pli35Lw6Fdi6-1-0.1-18/H-1300(18),2018,RESULTS,"",Operational,55.21464436,-126.5434053,,,,SBSmc2,SBSmc2,SBSmc2/05,"",,,,,,2018-06-07,6,"",FDI,48678,B,CTAIN,300,,,,,,,,,18,,,,,,,
1712147,"",S-Sx53Pli35Lw6Fdi6-1-0.1-18/H-1300(18),2019,RESULTS,"",Operational,55.21464436,-126.5434053,,,,SBSmc2,SBSmc2,SBSmc2/05,"",,,,,,2019-06-07,6,"",LW,63669,A,CTAIN,1470,,,,,,,,,18,,,,,,,
1712147,"",S-Sx53Pli35Lw6Fdi6-1-0.1-18/H-1300(18),2019,RESULTS,"",Operational,55.21464436,-126.5434053,,,,SBSmc2,SBSmc2,SBSmc2/05,"",,,,,,2019-06-07,6,"",FDI,48678,B,CTAIN,300,,,,,,,,,18,,,,,,,
1701260,"",S-Fdi68Lw32-1-0.1-12/H-1200(19),2019,RESULTS,"",Operational,55.12368197,-126.9395192,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2019-05-13,5,"",LW,63669,A,CTAIN,2235,,,,,,,,,12,,,,,,,
1701260,"",S-Fdi68Lw32-1-0.1-12/H-1200(19),2019,RESULTS,"",Operational,55.12368197,-126.9395192,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2019-05-13,5,"",FDI,48678,B,CTAIN,2625,,,,,,,,,12,,,,,,,
1700931,"",S-Sx60Pli33Fdi4Lw3-1-0.1-18/H-1271(19),2019,RESULTS,"",Operational,55.2446017,-126.5620469,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2019-05-30,5,"",LW,63669,A,CTAIN,4800,,,,,,,,,18,,,,,,,
1700931,"",S-Sx60Pli33Fdi4Lw3-1-0.1-18/H-1271(19),2019,RESULTS,"",Operational,55.2446017,-126.5620469,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2019-05-30,5,"",FDI,48678,B,CTAIN,1920,,,,,,,,,18,,,,,,,
1700925,"",S-Pli55Sx36Fdi9-1-0.1-19/H-1400(18),2018,RESULTS,"",Operational,55.24890986,-126.5253541,,,,SBSmc2,SBSmc2,SBSmc2/06,"",,,,,,2018-06-05,6,"",FDI,48678,B,CTAIN,30,,,,,,,,,19,,,,,,,
1700925,"",S-Pli55Sx36Fdi9-1-0.1-19/H-1400(18),2018,RESULTS,"",Operational,55.24890986,-126.5253541,,,,SBSmc2,SBSmc2,SBSmc2/06,"",,,,,,2018-06-05,6,"",LW,63669,A,CTAIN,40,,,,,,,,,19,,,,,,,
1700890,"",S-Sx75Pli15Lw5Fdi5-1-0.1-19/H-1200(18),2018,RESULTS,"",Operational,55.30906882,-126.4786116,,,,SBSmc2,SBSmc2,SBSmc2/05,"",,,,,,2018-06-01,6,"",LW,63669,A,CTAIN,75,,,,,,,,,19,,,,,,,
1700890,"",S-Sx75Pli15Lw5Fdi5-1-0.1-19/H-1200(18),2018,RESULTS,"",Operational,55.30906882,-126.4786116,,,,SBSmc2,SBSmc2,SBSmc2/05,"",,,,,,2018-06-01,6,"",FDI,48678,B,CTAIN,90,,,,,,,,,19,,,,,,,
1701264,"",S-Lw100-1-0.1-11/H-1200(19),2019,RESULTS,"",Operational,55.15661304,-126.9673152,,,,SBSmc2,SBSmc2,SBSmc2/05,"",,,,,,2019-05-12,5,"",FDI,48678,B,CTAIN,2475,,,,,,,,,11,,,,,,,
1701264,"",S-Lw100-1-0.1-11/H-1200(19),2019,RESULTS,"",Operational,55.15661304,-126.9673152,,,,SBSmc2,SBSmc2,SBSmc2/05,"",,,,,,2019-05-12,5,"",LW,63669,A,CTAIN,4435,,,,,,,,,11,,,,,,,
1701798,"",S-Fdi100-1-0.1-12/H-1000(19),2019,RESULTS,"",Operational,55.15034871,-126.9518455,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2019-05-13,5,"",LW,63669,A,CTAIN,4005,,,,,,,,,12,,,,,,,
1701798,"",S-Fdi100-1-0.1-12/H-1000(19),2019,RESULTS,"",Operational,55.15034871,-126.9518455,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2019-05-13,5,"",FDI,48678,B,CTAIN,2265,,,,,,,,,12,,,,,,,
1700989,"",S-Pli96Sx4-1-0.1-10/H-1171(19),2019,RESULTS,"",Operational,55.36894539,-126.5368436,,,,SBSmc2,SBSmc2,SBSmc2/06,"",,,,,,2019-06-04,6,"",LW,63669,A,CTAIN,8505,,,,,,,,,10,,,,,,,
1700989,"",S-Pli96Sx4-1-0.1-10/H-1171(19),2019,RESULTS,"",Operational,55.36894539,-126.5368436,,,,SBSmc2,SBSmc2,SBSmc2/06,"",,,,,,2019-06-04,6,"",FDI,48678,B,CTAIN,3720,,,,,,,,,10,,,,,,,
1700793,"",S-Sx50Pli39Fdi7Lw4-1-0.1-18/H-1389(18),2018,RESULTS,"",Operational,55.30154334,-126.5271814,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2018-05-28,5,"",FDI,48678,B,CTAIN,2220,,,,,,,,,18,,,,,,,
1700793,"",S-Sx50Pli39Fdi7Lw4-1-0.1-18/H-1389(18),2018,RESULTS,"",Operational,55.30154334,-126.5271814,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2018-05-28,5,"",LW,63669,A,CTAIN,2730,,,,,,,,,18,,,,,,,
1691739,"",S-Sx72Pli28-1-0.1-17/H-1200(19),2019,RESULTS,"",Operational,53.985957,-124.6462896,,,,SBSdk,SBSdk,SBSdk/06,"",,,,,,2019-05-09,5,"",FDI,63645,A,CTAIN,2080,,,,,,,,,17,,,,,,,
1696432,"",S-Lw50Pli50-1-0.1-14/H-1543(19),2019,RESULTS,"",Operational,54.28364452,-125.1203027,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2019-05-15,5,"",LW,63669,A,CTAIN,13824,,,,,,,,,14,,,,,,,
1701268,"",S-Sx100-1-0.1-11/H-1188(19),2019,RESULTS,"",Operational,55.24850981,-127.0198534,,,,SBSmc2,SBSmc2,SBSmc2/06,"",,,,,,2019-05-19,5,"",LW,63669,A,CTAIN,3515,,,,,,,,,11,,,,,,,
1701268,"",S-Sx100-1-0.1-11/H-1188(19),2019,RESULTS,"",Operational,55.24850981,-127.0198534,,,,SBSmc2,SBSmc2,SBSmc2/06,"",,,,,,2019-05-19,5,"",FDI,48678,B,CTAIN,3645,,,,,,,,,11,,,,,,,
1711442,"",S-Fdi100-1-0.1-18/H-1200(19),2019,RESULTS,"",Operational,55.12999607,-126.8461795,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,2019-05-13,5,"",FDI,48678,B,CTAIN,3480,,,,,,,,,18,,,,,,,
1719099,"",S-Hw62Cw28Sx10-1-0.2-18/E-1108(19),2019,RESULTS,"",Operational,55.36174857,-127.6074514,,,,ICHmc2,ICHmc2,ICHmc2/01,"",,,,,,2019-07-14,7,"",FDI,63197,A,CTAIN,110,,,,,,,,,18,,,,,,,
1691375,"",S-Bl78Sx22-1-0.1-21/E-1050(19),2019,RESULTS,"",Operational,55.7833733,-129.0205992,,,,ICHmc1,ICHmc1,ICHmc1/01,"",,,,,,2019-06-22,6,"",CW,2739,B,CTAIN,270,,,,,,,,,21,,,,,,,
1709924,"",S-Sx92Fdi8-1-0.2-18/E-1400(19),2019,RESULTS,"",Operational,54.47469821,-126.131045,,,,SBSdk,SBSdk,SBSdk/01,"",,,,,,2019-06-18,6,"",FDI,53614,B,CTAIN,240,,,,,,,,,18,,,,,,,
1599575,"",S-Ba59Bl36Hw5-3-0.1-21/E-1200(15),,RESULTS,"",Operational,55.37214578,-127.8274816,,,,ESSFwv,ESSFwv,ICHmc1a/01,"",,,,,,,"","",BA,"","","",,,,,,,,,,21,,,,,,,
16742,"",S-Yc100-7-2.0-/-900(99),,RESULTS,"",Operational,55.34758803,-128.0825501,,,,ICHmc2,ICHmc2,"","",,,,,,,"","",YC,"","","",,,,,,,,,,,,,,,,,
98326,"",S-Ba60Hw40-10-4.0-22/E-700(16),,RESULTS,"",Operational,55.34416649,-128.2941552,,,,ESSFwv,ESSFwv,CWHws2/01,"",,,,,,,"","",BA,"","","",,,,,,,,,,22,,,,,,,
1713494,"",S-Cw75Fdi25-1-0.2-18/E-1775(18),,RESULTS,"",Operational,53.33963083,-120.2900366,,,,SBSvk,SBSvk,ICHwk3/06,"",,,,,,,"","",CW,"","","",,,,,,,,,,18,,,,,,,
110532,"",S-Ba74Sx17Hw9-12-3.7-15/H-886(18),,RESULTS,"",Operational,55.77098382,-129.1257868,,,,ICHvc,ICHvc,ICHmc1/01,"",,,,,,,"","",BA,"","","",,,,,,,,,,15,,,,,,,
1731102,"",S-Cw100-2-0.2-21/E-40(19),,RESULTS,"",Operational,55.56164661,-127.7727686,,,,ICHmc1,ICHmc1,ICHmc2/04,"",,,,,,,"","",CW,"","","",,,,,,,,,,21,,,,,,,
35366,"",S-Ba56Sx33Pli11-17-1.9-18/M-720(02),,RESULTS,"",Operational,54.22647598,-122.6463827,,,,SBSmk1,SBSmk1,"","",,,,,,,"","",BA,"","","",,,,,,,,,,18,,,,,,,
15038,"",S-Ba56Pl19Hw15Sx7Bl3-7-2.1-21/E-1040(05),,RESULTS,"",Operational,54.91933205,-127.6631989,,,,ESSFwv,ESSFwv,ICHmc1a/02,"",,,,,,,"","",BA,"","","",,,,,,,,,,21,,,,,,,
-570210000,"",S-Lw92Pli8-10-1.9-22/I-1200(05),,RESULTS,"",Operational,53.95297673,-126.4496445,,,,SBSdk,SBSdk,SBSdk/07,"",,,,,,,"","",LW,"","","",,,,,,,,,,22,,,,,,,
-26550000,"",S-Fdi70Bl20At10-23-7.0-17/E-1200(08),,RESULTS,"",Operational,53.40948532,-121.6313975,,,,ESSFwk1,ESSFwk1,SBSvk/01,"",,,,,,,"","",FDI,"","","",,,,,,,,,,17,,,,,,,
-522040000,"",S-Pa50At30Sw20-25-10.0-15/E-1(12),,RESULTS,"",Operational,56.3828443,-122.2870023,,,,BWBSmw,BWBSmw,BWBSmw1/01,"",,,,,,,"","",PA,"","","",,,,,,,,,,15,,,,,,,
28446,"",S-Yc100-7-2.0-/-900(99),,RESULTS,"",Operational,55.32656617,-128.0840002,,,,ICHmc2,ICHmc2,"","",,,,,,,"","",YC,"","","",,,,,,,,,,,,,,,,,
-132650000,"",S-Lw95Sx3Bl2-11-4.5-18/E-1200(06),,RESULTS,"",Operational,53.78212799,-122.1371918,,,,SBSwk1,SBSwk1,SBSwk1/06,"",,,,,,,"","",LW,"","","",,,,,,,,,,18,,,,,,,
-191010000,"",S-Cw100-25-2.7-15/E-40(00),,RESULTS,"",Operational,52.56563712,-119.5238892,,,,ESSFwc2,ESSFwc2,ICHvk1/05,"",,,,,,,"","",CW,"","","",,,,,,,,,,15,,,,,,,
28543,"",S-Ba57Hw43-8-1.6-16/I-1160(05),,RESULTS,"",Operational,55.74527176,-129.2260747,,,,ICHvc,ICHvc,ICHmc1a/01,"",,,,,,,"","",BA,"","","",,,,,,,,,,16,,,,,,,
76472,"",S-Py32Sx29Pli24Fdi9Bl6-12-3.5-21/E-1200(11),,RESULTS,"",Operational,52.30242959,-121.7162616,,,,SBSdw2,SBSdw2,SBSdw1/01,"",,,,,,,"","",PY,"","","",,,,,,,,,,21,,,,,,,
1725678,"",S-Yc45Pli33Sx22-7-0.7-16/E-320(19),,RESULTS,"",Operational,52.7531804,-124.2118814,,,,MSxv,MSxv,MSxv/01,"",,,,,,,"","",YC,"","","",,,,,,,,,,16,,,,,,,
-108770000,"",S-Fdi46Pli42Sx12-23-9.1-21/E-920(10),,RESULTS,"",Operational,53.52986311,-123.815501,,,,SBSmc2,SBSmc2,SBSdw2/01,"",,,,,,,"","",FDI,"","","",,,,,,,,,,21,,,,,,,
-686040000,"",S-Fdi40Pli25Sx20At15-18-4.5-21/O-580(01),,RESULTS,"",Operational,52.20295927,-121.0174185,,,,ESSFwk1,ESSFwk1,"","",,,,,,,"","",FDI,"","","",,,,,,,,,,21,,,,,,,
-710320000,"",S-Ls59Sw38At3-13-7.4-16/M-1160(06),,RESULTS,"",Operational,58.81566477,-122.7201756,,,,BWBSmk,BWBSmk,BWBSmw2/01,"",,,,,,,"","",LS,"","","",,,,,,,,,,16,,,,,,,
28758,"",S-Cw79Sx21-11-2.5-18/E-842(07),,RESULTS,"",Operational,56.59452334,-129.6648239,,,,ICHvc,ICHvc,ICHvc/03,"",,,,,,,"","",CW,"","","",,,,,,,,,,18,,,,,,,
-386420000,"",S-Lw73Sx20Act7-13-5.0-18/E-1200(06),1996,RESULTS,"",Operational,55.98156061,-122.0526125,,,,BWBSmw,BWBSmw,BWBSmw1/06,"",,,,,,1996-06-24,6,"",LS,39519,B,CTAIN,7440,,,,,,,,,18,,,,,,,
-386420000,"",S-Lw73Sx20Act7-13-5.0-18/E-1200(06),1996,RESULTS,"",Operational,55.98156061,-122.0526125,,,,BWBSmw,BWBSmw,BWBSmw1/06,"",,,,,,1996-06-24,6,"",LW,"","","",,,,,,,,,,18,,,,,,,
-374370000,"",S-Pa77Pli23-16-1.1-15/E-800(14),,RESULTS,"",Operational,52.06554254,-125.1443263,,,,MSxv,MSxv,MSxv/04,"",,,,,,,"","",PA,"","","",,,,,,,,,,15,,,,,,,
49303,"",S-Ba41Bl27Hw25Sx6Pli1-12-3.1-16/I-1137(10),,RESULTS,"",Operational,55.780051,-129.1021129,,,,ICHvc,ICHvc,ICHmc1/01,"",,,,,,,"","",BA,"","","",,,,,,,,,,16,,,,,,,
72972,"",S-Ba47Sx30Bl23-7-1.2-24/E-900(07),,RESULTS,"",Operational,55.33368454,-128.2737254,,,,ESSFwv,ESSFwv,CWHws2/04,"",,,,,,,"","",BA,"","","",,,,,,,,,,24,,,,,,,
1507422,"",S-Lw100-1-0.3-0/-1200(10),,RESULTS,"",Operational,54.09807709,-122.0620136,,,,SBSwk1,SBSwk1,SBSwk1/08,"",,,,,,,"","",LW,"","","",,,,,,,,,,0,,,,,,,
-621210000,"",S-Bg100-45-14.5-15/E-600(08),,RESULTS,"",Operational,54.27253383,-124.3873585,,,,SBSmc2,SBSmc2,SBSmc2/01,"",,,,,,,"","",BG,"","","",,,,,,,,,,15,,,,,,,
34770,"",S-Sx60Ba21Bl14Hw5-20-5.3-13/E-1127(15),,RESULTS,"",Operational,55.03653019,-127.4417693,,,,ESSFwv,ESSFwv,ESSFwv/01,"",,,,,,,"","",BA,"","","",,,,,,,,,,13,,,,,,,
72098,"",S-Pli95Fdi4Sx1-12-4.0-18/E-1185(12),,RESULTS,"",Operational,53.41682305,-123.601219,,,,SBPSdc,SBPSdc,SBSdw3/04,"",,,,,,,"","",FDI,"","","",,,,,,,,,,18,,,,,,,
30643,"",S-Pli92Fdi8-14-3.8-21/I-1000(08),,RESULTS,"",Operational,53.51939019,-123.8037531,,,,SBSmc2,SBSmc2,SBSdw2/02,"",,,,,,,"","",FDI,"","","",,,,,,,,,,21,,,,,,,
121191,"",S-Pli97Fdi3-11-2.3-20/E-1100(16),,RESULTS,"",Operational,52.27369789,-122.8007768,,,,SBPSdc,SBPSdc,IDFdk3/01,"",,,,,,,"","",FDI,"","","",,,,,,,,,,20,,,,,,,
1299795,"",S-Pli60Fdi30Sx10-110-18.0-18/E-800(16),,RESULTS,"",Operational,52.80410596,-123.4831543,,,,SBPSdc,SBPSdc,"","",,,,,,,"","",FDI,"","","",,,,,,,,,,18,,,,,,,
1241651,"",S-Sx61Pw39-11-2.5-22/E-1200(17),,RESULTS,"",Operational,53.89863841,-123.3606453,,,,SBSdw3,SBSdw3,SBSdw3/01,"",,,,,,,"","",PW,"","","",,,,,,,,,,22,,,,,,,
1683288,"",S-Pli65Lw25Sx8Fdi2-1-0.1-22/E-1200(18),,RESULTS,"",Operational,53.76671656,-123.1960776,,,,SBSdw3,SBSdw3,SBSdw3/01,"",,,,,,,"","",LW,"","","",,,,,,,,,,22,,,,,,,
1708099,"",S-Pli79Lw9Sx5Fdi5Bl2-1-0.2-21/E-1200(19),,RESULTS,"",Operational,52.88767021,-119.3796735,,,,SBSdh1,SBSdh1,SBSdh1/01,"",,,,,,,"","",LW,"","","",,,,,,,,,,21,,,,,,,
81236,"",S-Pli81Fdi13Sx6-16-2.2-20/E-1133(19),,RESULTS,"",Operational,52.26070176,-122.7612917,,,,SBPSdc,SBPSdc,SBPSdc/01,"",,,,,,,"","",FDI,"","","",,,,,,,,,,20,,,,,,,
7957,"",S-Pli95Fdi4Sx1-10-4.0-21/M-1167(05),,RESULTS,"",Operational,53.01651452,-123.7208457,,,,SBPSdc,SBPSdc,SBSdw2/01,"",,,,,,,"","",FDI,"","","",,,,,,,,,,21,,,,,,,
14696,"",S-Sx88Fdi7Pli5-8-1.8-11/I-1200(05),,RESULTS,"",Operational,54.45445704,-125.3509507,,,,SBSdk,SBSdk,SBSdk/07,"",,,,,,,"","",FDI,"","","",,,,,,,,,,11,,,,,,,
13459,"",S-Sw96Ba4-14-3.6-15/M-838(06),,RESULTS,"",Operational,58.96894879,-123.0642643,,,,BWBSmk,BWBSmk,BWBSa1/01,"",,,,,,,"","",BA,"","","",,,,,,,,,,15,,,,,,,
-118770000,"",S-Bl47Cw41Sx12-30-11.0-18/E-680(08),,RESULTS,"",Operational,53.84668777,-121.3653234,,,,SBSvk,SBSvk,ICHvk1,"",,,,,,,"","",CW,"","","",,,,,,,,,,18,,,,,,,
-130520000,"",S-Sx40Cw30Bl30-15-3.0-15/E-300(06),,RESULTS,"",Operational,53.83127991,-120.4632594,,,,ESSFwk2,ESSFwk2,SBSvk,"",,,,,,,"","",CW,"","","",,,,,,,,,,15,,,,,,,
-27320000,"",S-Sx50Cw20Ac10Bl10Ep10-27-6.0-17/E-1000(06),,RESULTS,"",Operational,53.94620249,-120.8934425,,,,SBSvk,SBSvk,ICHvk2,"",,,,,,,"","",CW,"","","",,,,,,,,,,17,,,,,,,
1441796,"",S-Sx86Lw5Bl5Pli4-1-0.2-20/H-1400(17),,RESULTS,"",Operational,54.61122567,-127.1789819,,,,SBSmc2,SBSmc2,SBSmc2/06,"",,,,,,,"","",LW,"","","",,,,,,,,,,20,,,,,,,
95183,"",S-Sx88Cw6Bl6-13-2.5-24/O-1200(14),,RESULTS,"",Operational,52.23922407,-118.975055,,,,ESSFwc2,ESSFwc2,"","",,,,,,,"","",CW,"","","",,,,,,,,,,24,,,,,,,
-115710000,"",S-Sx70Fdi20At10-25-5.0-18/E-730(07),,RESULTS,"",Operational,53.59994151,-121.9473969,,,,ESSFwk1,ESSFwk1,SBSwk1,"",,,,,,,"","",FDI,"","","",,,,,,,,,,18,,,,,,,
